"website";"flightno";"depsched";"depact";"depgate";"arrivalsched";"arrivalact";"arrivalgat"
"airtravelcenter";"UA-330-SFO-SAN";;2011-12-01 06:20:00;;;2011-12-01 07:23:00;
"airtravelcenter";"UA-4267-RDU-CLE";2011-12-01 10:00:00;;;2011-12-01 11:41:00;;
"airtravelcenter";"AA-205-MCO-LAX";;2011-12-01 09:01:00;;;2011-12-01 11:11:00;
"airtravelcenter";"AA-4315-CLE-ORD";;2011-12-01 13:55:00;;;2011-12-01 13:57:00;
"airtravelcenter";"AA-530-MIA-JFK";;2011-12-01 15:36:00;;;2011-12-01 18:23:00;
"airtravelcenter";"AA-530-MIA-JFK";2011-12-01 15:20:00;;;2011-12-01 18:25:00;;
"airtravelcenter";"UA-2635-CLT-TPA";;2011-12-01 18:36:00;;;2011-12-01 19:53:00;
"airtravelcenter";"UA-656-PHX-ORD";;2011-12-01 07:17:00;;;2011-12-01 10:56:00;
"airtravelcenter";"CO-88-EWR-IAH";2011-12-01 19:00:00;;;2011-12-01 22:05:00;;
"airtravelcenter";"UA-4218-EWR-MEM";2011-12-01 12:30:00;;;2011-12-01 14:20:00;;
"airtravelcenter";"UA-257-JFK-SFO";;2011-12-01 14:43:00;;;2011-12-01 17:22:00;
"airtravelcenter";"AA-1259-ORD-PHX";;2011-12-01 08:38:00;;;2011-12-01 10:56:00;
"airtravelcenter";"UA-4144-IAH-MEM";2011-12-01 13:10:00;;;2011-12-01 14:42:00;;
"airtravelcenter";"UA-5625-SFO-RDD";2011-12-01 21:25:00;;;2011-12-01 22:31:00;;
"airtravelcenter";"UA-6102-RAP-DEN";2011-12-01 19:59:00;;;2011-12-01 21:09:00;;
"airtravelcenter";"CO-1661-PHX-IAH";2011-12-01 14:25:00;;;2011-12-01 18:04:00;;
"airtravelcenter";"CO-1585-IAH-ORD";2011-12-01 08:50:00;;;2011-12-01 11:24:00;;
"airtravelcenter";"UA-533-IAD-DEN";;2011-12-01 22:18:00;;;2011-12-02 00:02:00;
"airtravelcenter";"AA-1607-OKC-DFW";;2011-12-01 13:31:00;;;2011-12-01 14:08:00;
"airtravelcenter";"AA-446-DFW-PHL";;2011-12-01 12:13:00;;;2011-12-01 16:08:00;
"airtravelcenter";"UA-1036-UIO-IAH";2011-12-01 07:25:00;;;2011-12-01 11:55:00;;
"airtravelcenter";"AA-3851-ORD-ATL";;2011-12-01 10:37:00;;;2011-12-01 13:03:00;
"airtravelcenter";"AA-983-MIA-GUA";;2011-12-01 12:27:00;;;2011-12-01 13:52:00;
"airtravelcenter";"CO-1601-EWR-FLL";2011-12-01 14:30:00;;;2011-12-01 17:32:00;;
"airtravelcenter";"CO-45-EWR-MIA";2011-12-01 16:00:00;;;2011-12-01 19:05:00;;
"airtravelcenter";"AA-1886-MIA-MCO";;2011-12-01 15:27:00;;;2011-12-01 16:08:00;
"airtravelcenter";"UA-88-EWR-IAH";2011-12-01 19:00:00;;;2011-12-01 22:05:00;;
"airtravelcenter";"AA-3729-PHL-ORD";;2011-12-01 19:45:00;;;2011-12-01 20:37:00;
"airtravelcenter";"AA-1201-LAX-ORD";;2011-12-01 08:10:00;;;2011-12-01 13:23:00;
"airtravelcenter";"UA-1209-DTW-IAH";2011-12-01 06:00:00;;;2011-12-01 08:18:00;;
"airtravelcenter";"UA-1500-ORD-IAH";2011-12-01 05:30:00;;;2011-12-01 08:15:00;;
"airtravelcenter";"AA-30-LAX-JFK";;2011-12-01 23:48:00;;;2011-12-02 07:26:00;
"airtravelcenter";"UA-6522-ORD-CMH";2011-12-01 11:15:00;;;2011-12-01 13:22:00;;
"airtravelcenter";"AA-1397-DFW-SNA";;2011-12-01 15:31:00;;;2011-12-01 16:16:00;
"airtravelcenter";"UA-4367-PHL-CLE";2011-12-01 13:21:00;;;2011-12-01 14:50:00;;
"airtravelcenter";"AA-3786-IAH-ORD";;2011-12-01 16:12:00;;;2011-12-01 18:11:00;
"airtravelcenter";"UA-4379-ATL-IAH";2011-12-01 08:59:00;;;2011-12-01 10:23:00;;
"airtravelcenter";"AA-689-DFW-SLC";;2011-12-01 10:24:00;;;2011-12-01 11:40:00;
"airtravelcenter";"UA-233-LAX-JFK";;2011-12-01 16:28:00;;;2011-12-02 00:01:00;
"airtravelcenter";"CO-1231-IAH-PHX";2011-12-01 11:35:00;;;2011-12-01 13:30:00;;
"airtravelcenter";"CO-1692-EWR-MCO";2011-12-01 19:45:00;;;2011-12-01 22:38:00;;
"airtravelcenter";"CO-4140-MSP-EWR";2011-12-01 09:50:00;;;2011-12-01 13:27:00;;
"airtravelcenter";"UA-2671-CLT-LAX";;2011-12-01 18:49:00;;;2011-12-01 20:44:00;
"airtravelcenter";"UA-1226-EWR-PHX";2011-12-01 07:00:00;;;2011-12-01 10:35:00;;
"airtravelcenter";"CO-1611-BOS-EWR";2011-12-01 16:45:00;;;2011-12-01 18:22:00;;
"airtravelcenter";"CO-1243-IAH-TUL";2011-12-01 19:10:00;;;2011-12-01 20:41:00;;
"airtravelcenter";"UA-1005-IAH-PDX";2011-12-01 21:15:00;;;2011-12-01 23:55:00;;
"airtravelcenter";"UA-2424-CLT-ATL";;2011-12-01 22:30:00;;;2011-12-01 23:12:00;
"airtravelcenter";"AA-4325-CLT-ORD";;2011-12-01 20:10:00;;;2011-12-01 20:51:00;
"airtravelcenter";"AA-1838-JFK-BOS";;2011-12-01 07:45:00;;;2011-12-01 08:23:00;
"airtravelcenter";"UA-5692-ORD-DTW";2011-12-01 10:40:00;;;2011-12-01 12:55:00;;
"airtravelcenter";"AA-3988-ORD-DTW";;2011-12-01 22:26:00;;;2011-12-01 23:59:00;
"airtravelcenter";"CO-4245-CVG-EWR";2011-12-01 18:30:00;;;2011-12-01 20:35:00;;
"airtravelcenter";"UA-546-OMA-DEN";;2011-12-01 07:53:00;;;2011-12-01 08:05:00;
"airtravelcenter";"CO-1231-FLL-IAH";2011-12-01 08:35:00;;;2011-12-01 10:22:00;;
"airtravelcenter";"UA-2744-PHX-MSP";;2011-12-01 15:58:00;;;2011-12-01 19:24:00;
"airtravelcenter";"AA-1687-MIA-SJU";;2011-12-01 14:34:00;;;2011-12-01 17:29:00;
"airtravelcenter";"CO-1216-EWR-ATL";2011-12-01 12:00:00;;;2011-12-01 14:40:00;;
"airtravelcenter";"AA-1436-MCI-DFW";;2011-12-01 09:02:00;;;2011-12-01 10:19:00;
"airtravelcenter";"CO-1503-IAH-ORD";2011-12-01 16:30:00;;;2011-12-01 19:08:00;;
"airtravelcenter";"AA-1510-MIA-JFK";;2011-12-01 11:44:00;;;2011-12-01 14:16:00;
"airtravelcenter";"UA-456-ROC-ORD";;2011-12-01 08:02:00;;;2011-12-01 08:29:00;
"airtravelcenter";"UA-1115-EWR-FLL";;2011-12-01 15:39:00;;;2011-12-01 18:04:00;
"airtravelcenter";"UA-1115-EWR-FLL";2011-12-01 15:29:00;;;2011-12-01 18:39:00;;
"airtravelcenter";"CO-1511-IAH-ORD";2011-12-01 14:30:00;;;2011-12-01 17:07:00;;
"airtravelcenter";"CO-1009-ORD-IAH";2011-12-01 19:15:00;;;2011-12-01 21:55:00;;
"airtravelcenter";"AA-1522-SFO-ORD";;2011-12-01 00:11:00;;;2011-12-01 05:52:00;
"airtravelcenter";"UA-5936-IAD-EWR";2011-12-01 14:52:00;;;2011-12-01 16:15:00;;
"airtravelcenter";"UA-541-ORD-SFO";;2011-12-01 09:20:00;;;2011-12-01 11:22:00;
"airtravelcenter";"AA-586-DFW-CLE";;2011-12-01 09:05:00;;;2011-12-01 12:07:00;
"airtravelcenter";"UA-4284-OMA-EWR";2011-12-01 07:50:00;;;2011-12-01 11:39:00;;
"airtravelcenter";"AA-1688-CUN-DFW";;2011-12-01 15:22:00;;;2011-12-01 17:40:00;
"airtravelcenter";"UA-288-ORD-MCO";;2011-12-01 13:44:00;;;2011-12-01 16:56:00;
"airtravelcenter";"UA-779-IAD-BOS";;2011-12-01 12:36:00;;;2011-12-01 13:45:00;
"airtravelcenter";"AA-630-MCO-JFK";;2011-12-01 13:15:00;;;2011-12-01 15:29:00;
"airtravelcenter";"UA-4463-HOB-IAH";2011-12-01 06:50:00;;;2011-12-01 09:25:00;;
"airtravelcenter";"AA-1597-ORD-MEX";;2011-12-01 09:37:00;;;2011-12-01 13:10:00;
"airtravelcenter";"AA-4368-ORD-CVG";;2011-12-01 15:26:00;;;2011-12-01 17:10:00;
"airtravelcenter";"AA-858-MIA-PHL";;2011-12-01 09:13:00;;;2011-12-01 11:33:00;
"airtravelcenter";"UA-867-YYZ-SFO";;2011-12-01 07:22:00;;;2011-12-01 09:27:00;
"airtravelcenter";"AA-2885-DFW-CVG";;2011-12-01 18:24:00;;;2011-12-01 21:09:00;
"airtravelcenter";"AA-610-DFW-BOS";;2011-12-01 19:29:00;;;2011-12-01 23:29:00;
"airtravelcenter";"UA-662-SAN-SFO";;2011-12-01 07:25:00;;;2011-12-01 08:37:00;
"airtravelcenter";"UA-1095-LGA-CLE";2011-12-01 15:59:00;;;2011-12-01 17:49:00;;
"airtravelcenter";"UA-1095-LGA-CLE";;2011-12-01 16:28:00;;;2011-12-01 17:37:00;
"airtravelcenter";"CO-4221-IAH-MEM";2011-12-01 14:30:00;;;2011-12-01 15:59:00;;
"airtravelcenter";"UA-2566-LAX-PHL";;2011-12-01 14:22:00;;;2011-12-01 21:41:00;
"airtravelcenter";"AA-276-LAX-MIA";;2011-12-01 23:18:00;;;2011-12-02 06:29:00;
"airtravelcenter";"UA-3506-MSP-ORD";2011-12-01 12:49:00;;;2011-12-01 14:07:00;;
"airtravelcenter";"UA-479-LAX-KOA";;2011-12-01 09:07:00;;;2011-12-01 12:27:00;
"airtravelcenter";"UA-3524-PIT-DEN";2011-12-01 08:40:00;;;2011-12-01 10:23:00;;
"airtravelcenter";"AA-3574-CLT-MIA";;2011-12-01 19:29:00;;;2011-12-01 21:11:00;
"airtravelcenter";"AA-3859-IAH-ORD";;2011-12-01 07:16:00;;;2011-12-01 09:22:00;
"airtravelcenter";"AA-939-MIA-CUR";;2011-12-01 16:20:00;;;2011-12-01 19:38:00;
"airtravelcenter";"AA-1798-LAX-SFO";;2011-12-01 19:23:00;;;2011-12-01 20:19:00;
"airtravelcenter";"AA-1890-LAX-ORD";;2011-12-01 18:06:00;;;2011-12-01 23:19:00;
"airtravelcenter";"AA-3711-LAX-IAH";;2011-12-01 19:49:00;;;2011-12-02 00:29:00;
"airtravelcenter";"UA-4685-BUF-CLE";2011-12-01 06:30:00;;;2011-12-01 07:42:00;;
"airtravelcenter";"UA-6389-ORD-MLI";2011-12-01 08:11:00;;;2011-12-01 08:58:00;;
"airtravelcenter";"UA-91-TLV-EWR";;2011-12-01 23:20:00;;;2011-12-02 04:02:00;
"airtravelcenter";"UA-91-TLV-EWR";;2011-12-01 09:22:00;;;2011-12-01 14:03:00;
"airtravelcenter";"UA-702-MCO-ORD";;2011-12-01 15:04:00;;;2011-12-01 16:28:00;
"airtravelcenter";"AA-5026-CVG-ORD";;2011-12-01 20:40:00;;;2011-12-01 20:31:00;
"airtravelcenter";"UA-1014-IAH-CUN";2011-12-01 10:25:00;;;2011-12-01 12:50:00;;
"airtravelcenter";"CO-4751-CLE-RDU";;2011-12-01 16:46:00;;;2011-12-01 17:51:00;
"airtravelcenter";"CO-4751-CLE-RDU";;2011-12-01 16:46:00;;;2011-12-01 17:53:00;
"airtravelcenter";"CO-1562-IAH-YVR";2011-12-01 21:05:00;;;2011-12-02 00:07:00;;
"airtravelcenter";"CO-4473-CLT-EWR";2011-12-01 20:55:00;;;2011-12-01 22:53:00;;
"airtravelcenter";"AA-202-LAX-MIA";;2011-12-01 06:38:00;;;2011-12-01 13:40:00;
"airtravelcenter";"UA-967-FCO-IAD";;2011-12-01 11:03:00;;;2011-12-01 14:16:00;
"airtravelcenter";"UA-2496-MSY-CLT";;2011-12-01 11:07:00;;;2011-12-01 13:41:00;
"airtravelcenter";"UA-3737-MIA-IAD";2011-12-01 18:06:00;;;2011-12-01 20:43:00;;
"airtravelcenter";"CO-1649-FLL-IAH";2011-12-01 06:10:00;;;2011-12-01 07:58:00;;
"airtravelcenter";"UA-1960-AVL-CLT";;2011-12-01 12:45:00;;;2011-12-01 13:13:00;
"airtravelcenter";"UA-2445-CLT-CHS";;2011-12-01 14:45:00;;;2011-12-01 15:21:00;
"airtravelcenter";"UA-316-SNA-DEN";;2011-12-01 07:56:00;;;2011-12-01 10:38:00;
"airtravelcenter";"UA-1281-IAH-PHL";2011-12-01 07:15:00;;;2011-12-01 11:28:00;;
"airtravelcenter";"UA-4295-CLE-RDU";2011-12-01 08:00:00;;;2011-12-01 09:31:00;;
"airtravelcenter";"AA-24-SFO-JFK";;2011-12-01 07:21:00;;;2011-12-01 15:15:00;
"airtravelcenter";"AA-404-MIA-MCO";;2011-12-01 06:58:00;;;2011-12-01 07:37:00;
"airtravelcenter";"UA-1552-IAH-DTW";2011-12-01 10:10:00;;;2011-12-01 13:55:00;;
"airtravelcenter";"UA-1693-MCO-IAH";2011-12-01 09:00:00;;;2011-12-01 10:37:00;;
"airtravelcenter";"CO-1712-IAH-SFO";2011-12-01 20:55:00;;;2011-12-01 23:07:00;;
"airtravelcenter";"UA-2703-CLT-CLE";;2011-12-01 13:35:00;;;2011-12-01 14:39:00;
"airtravelcenter";"UA-2739-PHL-MCO";;2011-12-01 07:13:00;;;2011-12-01 09:16:00;
"airtravelcenter";"AA-1974-LAX-BNA";;2011-12-01 11:40:00;;;2011-12-01 17:03:00;
"airtravelcenter";"CO-4272-EWR-MEM";2011-12-01 16:40:00;;;2011-12-01 18:37:00;;
"airtravelcenter";"CO-1230-FLL-EWR";2011-12-01 12:35:00;;;2011-12-01 15:34:00;;
"airtravelcenter";"CO-1293-FLL-EWR";2011-12-01 08:10:00;;;2011-12-01 11:02:00;;
"airtravelcenter";"UA-3373-PHL-IAD";;2011-12-01 10:29:00;;;2011-12-01 10:54:00;
"airtravelcenter";"AA-1920-LAX-SFO";;2011-12-01 07:14:00;;;2011-12-01 08:23:00;
"airtravelcenter";"AA-1081-BOS-ORD";;2011-12-01 19:44:00;;;2011-12-01 21:04:00;
"airtravelcenter";"CO-1193-EWR-MCO";2011-12-01 09:15:00;;;2011-12-01 12:18:00;;
"airtravelcenter";"UA-2725-FLL-PHL";;2011-12-01 07:53:00;;;2011-12-01 10:05:00;
"airtravelcenter";"UA-5451-FCA-DEN";2011-12-01 06:34:00;;;2011-12-01 08:56:00;;
"airtravelcenter";"UA-6389-MKE-ORD";2011-12-01 05:01:00;;;2011-12-01 05:50:00;;
"airtravelcenter";"UA-3748-SBN-ORD";;2011-12-01 19:37:00;;;2011-12-01 18:59:00;
"airtravelcenter";"UA-6344-PDX-LAX";2011-12-01 18:28:00;;;2011-12-01 20:50:00;;
"airtravelcenter";"UA-5936-EWR-IAD";2011-12-01 16:47:00;;;2011-12-01 18:04:00;;
"airtravelcenter";"UA-1238-SAN-EWR";;2011-12-01 08:09:00;;;2011-12-01 15:31:00;
"airtravelcenter";"UA-1238-SAN-EWR";2011-12-01 08:05:00;;;2011-12-01 16:30:00;;
"airtravelcenter";"AA-1667-DEN-DFW";;2011-12-01 16:54:00;;;2011-12-01 19:24:00;
"airtravelcenter";"UA-2471-TPA-CLT";;2011-12-01 15:35:00;;;2011-12-01 17:02:00;
"airtravelcenter";"UA-5935-IAD-SAV";2011-12-01 22:15:00;;;2011-12-01 23:57:00;;
"airtravelcenter";"AA-4389-DTW-ORD";;2011-12-01 19:54:00;;;2011-12-01 19:47:00;
"airtravelcenter";"AA-1688-DFW-MIA";;2011-12-01 21:50:00;;;2011-12-02 00:56:00;
"airtravelcenter";"UA-2695-DFW-PHL";;2011-12-01 06:38:00;;;2011-12-01 10:25:00;
"airtravelcenter";"UA-1075-IAH-SLC";2011-12-01 09:30:00;;;2011-12-01 11:56:00;;
"airtravelcenter";"UA-1712-IAH-SFO";2011-12-01 20:55:00;;;2011-12-01 23:07:00;;
"airtravelcenter";"UA-947-SFO-PDX";;2011-12-01 11:24:00;;;2011-12-01 12:56:00;
"airtravelcenter";"UA-2451-CLT-BWI";;2011-12-01 15:09:00;;;2011-12-01 16:14:00;
"airtravelcenter";"UA-6449-ORD-SLC";2011-12-01 17:56:00;;;2011-12-01 20:25:00;;
"airtravelcenter";"AA-3773-DEN-ORD";;2011-12-01 18:45:00;;;2011-12-01 21:26:00;
"airtravelcenter";"UA-552-DEN-IAH";;2011-12-01 11:17:00;;;2011-12-01 14:12:00;
"airtravelcenter";"UA-858-PVG-SFO";;2011-12-01 13:50:00;;;2011-12-01 07:50:00;
"airtravelcenter";"UA-3039-PHX-ATL";;2011-12-01 13:56:00;;;2011-12-01 18:56:00;
"airtravelcenter";"UA-2314-ATL-PHL";;2011-12-01 15:04:00;;;2011-12-01 16:43:00;
"airtravelcenter";"UA-1043-BOS-IAH";;2011-12-01 07:20:00;;;2011-12-01 09:42:00;
"airtravelcenter";"UA-3524-DEN-SLC";2011-12-01 11:17:00;;;2011-12-01 12:48:00;;
"airtravelcenter";"AA-1394-DFW-FLL";;2011-12-01 09:28:00;;;2011-12-01 12:36:00;
"airtravelcenter";"AA-2049-CLT-DFW";;2011-12-01 07:06:00;;;2011-12-01 08:20:00;
"airtravelcenter";"UA-4444-EWR-YOW";2011-12-01 21:35:00;;;2011-12-01 22:57:00;;
"airtravelcenter";"UA-1171-LAS-IAH";2011-12-01 09:45:00;;;2011-12-01 14:49:00;;
"airtravelcenter";"UA-521-LGA-ORD";;2011-12-01 07:43:00;;;2011-12-01 08:47:00;
"airtravelcenter";"UA-1031-IAH-DFW";2011-12-01 15:35:00;;;2011-12-01 16:49:00;;
"airtravelcenter";"UA-2633-LAX-CLT";;2011-12-01 12:21:00;;;2011-12-01 19:17:00;
"airtravelcenter";"AA-2463-TUL-DFW";;2011-12-01 15:15:00;;;2011-12-01 15:56:00;
"airtravelcenter";"AA-743-LGA-DFW";;2011-12-01 13:02:00;;;2011-12-01 15:17:00;
"airtravelcenter";"UA-1421-SLC-IAH";;2011-12-01 12:55:00;;;2011-12-01 16:27:00;
"airtravelcenter";"UA-271-PHL-DEN";;2011-12-01 17:46:00;;;2011-12-01 19:50:00;
"airtravelcenter";"AA-4-LAX-JFK";;2011-12-01 12:44:00;;;2011-12-01 20:13:00;
"airtravelcenter";"AA-350-ORD-LGA";;2011-12-01 18:13:00;;;2011-12-01 20:48:00;
"airtravelcenter";"UA-1628-IAH-AUS";2011-12-01 09:10:00;;;2011-12-01 10:12:00;;
"airtravelcenter";"UA-5193-MCI-IAH";2011-12-01 10:11:00;;;2011-12-01 12:13:00;;
"airtravelcenter";"AA-3840-ORD-ATL";;2011-12-01 14:29:00;;;2011-12-01 16:50:00;
"airtravelcenter";"UA-2637-CLT-TPA";;2011-12-01 08:07:00;;;2011-12-01 09:21:00;
"airtravelcenter";"AA-1193-DFW-SAN";;2011-12-01 16:31:00;;;2011-12-01 17:10:00;
"airtravelcenter";"AA-902-MVD-MIA";;2011-12-01 23:05:00;;;2011-12-02 05:11:00;
"airtravelcenter";"UA-2939-PHL-CLT";;2011-12-01 10:32:00;;;2011-12-01 11:38:00;
"airtravelcenter";"UA-3515-IAD-MSP";;2011-12-01 08:26:00;;;2011-12-01 09:56:00;
"airtravelcenter";"AA-1514-MIA-LGA";;2011-12-01 16:57:00;;;2011-12-01 19:16:00;
"airtravelcenter";"AA-34-LAX-JFK";;2011-12-01 08:24:00;;;2011-12-01 15:51:00;
"airtravelcenter";"UA-2680-DFW-CLT";;2011-12-01 17:41:00;;;2011-12-01 20:40:00;
"airtravelcenter";"AA-451-ORD-SFO";;2011-12-01 10:14:00;;;2011-12-01 12:47:00;
"airtravelcenter";"AA-451-ORD-SFO";;2011-12-01 10:14:00;;;2011-12-01 12:26:00;
"airtravelcenter";"UA-2563-CLT-ORD";;2011-12-01 21:25:00;;;2011-12-01 21:52:00;
"airtravelcenter";"CO-1672-PHL-IAH";2011-12-01 17:34:00;;;2011-12-01 20:20:00;;
"airtravelcenter";"AA-282-YVR-DFW";;2011-12-01 08:46:00;;;2011-12-01 14:14:00;
"airtravelcenter";"UA-1197-IAH-MSY";2011-12-01 13:15:00;;;2011-12-01 14:25:00;;
"airtravelcenter";"UA-1197-IAH-MSY";;2011-12-01 13:25:00;;;2011-12-01 14:11:00;
"airtravelcenter";"UA-6286-LAS-PSP";2011-12-01 14:16:00;;;2011-12-01 15:16:00;;
"airtravelcenter";"UA-4922-MAF-IAH";;2011-12-01 16:41:00;;;2011-12-01 17:59:00;
"airtravelcenter";"UA-2901-PBI-CLT";;2011-12-01 08:27:00;;;2011-12-01 10:06:00;
"airtravelcenter";"UA-5192-IAD-IAH";;2011-12-01 12:54:00;;;2011-12-01 14:34:00;
"airtravelcenter";"AA-1775-ORD-LAS";;2011-12-01 12:10:00;;;2011-12-01 13:50:00;
"airtravelcenter";"CO-4775-CLE-CVG";;2011-12-01 17:10:00;;;2011-12-01 18:09:00;
"airtravelcenter";"AA-144-LAX-IAD";;2011-12-01 15:58:00;;;2011-12-01 23:03:00;
"airtravelcenter";"UA-385-LAX-ORD";;2011-12-01 13:37:00;;;2011-12-01 18:49:00;
"airtravelcenter";"CO-1669-SFO-IAH";2011-12-01 14:44:00;;;2011-12-01 20:20:00;;
"airtravelcenter";"AA-203-MIA-LAX";;2011-12-01 14:23:00;;;2011-12-01 16:49:00;
"airtravelcenter";"AA-866-MIA-PHL";;2011-12-01 22:02:00;;;2011-12-02 00:11:00;
"airtravelcenter";"UA-270-LAX-DEN";;2011-12-01 06:13:00;;;2011-12-01 09:05:00;
"airtravelcenter";"UA-292-SFO-MCO";;2011-12-01 14:20:00;;;2011-12-01 22:11:00;
"airtravelcenter";"UA-500-PHX-DEN";;2011-12-01 18:15:00;;;2011-12-01 19:33:00;
"airtravelcenter";"UA-6370-SFO-RDM";2011-12-01 21:33:00;;;2011-12-01 23:06:00;;
"airtravelcenter";"UA-3748-ORD-CLT";;2011-12-01 21:23:00;;;2011-12-01 23:39:00;
"airtravelcenter";"AA-524-ICT-DFW";;2011-12-01 14:41:00;;;2011-12-01 15:36:00;
"airtravelcenter";"AA-3787-LAX-IAH";;2011-12-01 07:08:00;;;2011-12-01 11:45:00;
"airtravelcenter";"CO-4245-EWR-CVG";2011-12-01 15:51:00;;;2011-12-01 18:01:00;;
"airtravelcenter";"UA-1473-SDQ-EWR";2011-12-01 13:26:00;;;2011-12-01 16:30:00;;
"airtravelcenter";"UA-6449-MKE-ORD";2011-12-01 14:01:00;;;2011-12-01 14:50:00;;
"airtravelcenter";"AA-149-IAD-LAX";;2011-12-01 08:20:00;;;2011-12-01 10:37:00;
"airtravelcenter";"UA-2802-MSP-PHX";;2011-12-01 08:10:00;;;2011-12-01 10:21:00;
"airtravelcenter";"CO-1705-CLE-LAX";2011-12-01 16:45:00;;;2011-12-01 18:55:00;;
"airtravelcenter";"UA-2568-RSW-CLT";;2011-12-01 06:32:00;;;2011-12-01 08:07:00;
"airtravelcenter";"CO-1219-EWR-DFW";2011-12-01 12:15:00;;;2011-12-01 15:15:00;;
"airtravelcenter";"UA-854-SFO-IAH";;2011-12-01 08:07:00;;;2011-12-01 13:23:00;
"airtravelcenter";"UA-898-PEK-IAD";;2011-12-01 18:46:00;;;2011-12-01 18:31:00;
"airtravelcenter";"CO-63-EWR-IAH";2011-12-01 17:25:00;;;2011-12-01 20:22:00;;
"airtravelcenter";"UA-2464-CLT-DFW";;2011-12-01 11:36:00;;;2011-12-01 12:42:00;
"airtravelcenter";"UA-4893-IAD-EWR";;2011-12-01 07:21:00;;;2011-12-01 08:10:00;
"airtravelcenter";"CO-4288-CLT-IAH";2011-12-01 08:25:00;;;2011-12-01 10:14:00;;
"airtravelcenter";"AA-3739-ORD-EWR";;2011-12-01 09:43:00;;;2011-12-01 12:06:00;
"airtravelcenter";"AA-1721-MIA-MBJ";;2011-12-01 09:58:00;;;2011-12-01 11:10:00;
"airtravelcenter";"AA-4163-DTW-ORD";2011-12-01 17:05:00;;;2011-12-01 17:35:00;;
"airtravelcenter";"UA-415-DEN-CMH";;2011-12-01 19:45:00;;;2011-12-02 00:01:00;
"airtravelcenter";"AA-554-SFO-ORD";;2011-12-01 14:20:00;;;2011-12-01 20:11:00;
"airtravelcenter";"CO-1096-DFW-IAH";2011-12-01 06:55:00;;;2011-12-01 08:09:00;;
"airtravelcenter";"AA-2212-CUN-DFW";;2011-12-01 07:02:00;;;2011-12-01 09:27:00;
"airtravelcenter";"UA-5451-DEN-GJT";2011-12-01 11:25:00;;;2011-12-01 12:24:00;;
"airtravelcenter";"UA-2842-MCO-PHL";;2011-12-01 19:44:00;;;2011-12-01 21:45:00;
"airtravelcenter";"UA-3470-CMH-ORD";2011-12-01 06:00:00;;;2011-12-01 06:23:00;;
"airtravelcenter";"UA-1687-MCO-IAH";2011-12-01 18:00:00;;;2011-12-01 19:33:00;;
"airtravelcenter";"UA-2464-TPA-CLT";;2011-12-01 08:55:00;;;2011-12-01 10:13:00;
"airtravelcenter";"CO-58-DEN-IAH";2011-12-01 11:25:00;;;2011-12-01 14:50:00;;
"airtravelcenter";"CO-1461-DTW-IAH";2011-12-01 14:41:00;;;2011-12-01 16:54:00;;
"airtravelcenter";"AA-1466-DFW-BOS";;2011-12-01 06:21:00;;;2011-12-01 10:31:00;
"airtravelcenter";"AA-607-ORD-LAX";;2011-12-01 21:32:00;;;2011-12-02 00:11:00;
"airtravelcenter";"UA-4237-RIC-CLE";2011-12-01 06:35:00;;;2011-12-01 08:02:00;;
"airtravelcenter";"UA-519-ATL-ORD";;2011-12-01 09:51:00;;;2011-12-01 10:31:00;
"airtravelcenter";"CO-57-EWR-MCO";2011-12-01 14:30:00;;;2011-12-01 17:19:00;;
"airtravelcenter";"AA-3-JFK-LAX";;2011-12-01 12:12:00;;;2011-12-01 15:04:00;
"airtravelcenter";"AA-3702-ORD-DEN";;2011-12-01 10:42:00;;;2011-12-01 11:59:00;
"airtravelcenter";"CO-1117-EWR-SFO";2011-12-01 15:35:00;;;2011-12-01 18:57:00;;
"airtravelcenter";"AA-431-MIA-SFO";;2011-12-01 08:52:00;;;2011-12-01 11:33:00;
"airtravelcenter";"UA-927-ORD-SFO";;2011-12-01 20:08:00;;;2011-12-01 22:12:00;
"airtravelcenter";"UA-1657-DCA-IAH";2011-12-01 07:00:00;;;2011-12-01 09:30:00;;
"airtravelcenter";"UA-2567-CLT-PIT";;2011-12-01 14:58:00;;;2011-12-01 16:00:00;
"airtravelcenter";"UA-1159-IAH-PIT";2011-12-01 16:22:00;;;2011-12-01 20:02:00;;
"airtravelcenter";"AA-4330-ORD-CVG";2011-12-01 12:50:00;;;2011-12-01 14:55:00;;
"airtravelcenter";"AA-3822-DEN-LAX";;2011-12-01 17:29:00;;;2011-12-01 18:34:00;
"airtravelcenter";"AA-1125-DFW-PVR";;2011-12-01 12:37:00;;;2011-12-01 16:57:00;
"airtravelcenter";"UA-952-IAD-FRA";;2011-12-01 19:23:00;;;2011-12-02 08:46:00;
"airtravelcenter";"UA-1031-PTY-IAH";2011-12-01 09:55:00;;;2011-12-01 13:18:00;;
"airtravelcenter";"UA-1219-DFW-EWR";2011-12-01 16:00:00;;;2011-12-01 20:15:00;;
"airtravelcenter";"UA-1036-IAH-DEN";2011-12-01 14:25:00;;;2011-12-01 15:55:00;;
"airtravelcenter";"UA-3386-GSO-IAD";;2011-12-01 19:45:00;;;2011-12-01 20:33:00;
"airtravelcenter";"CO-4272-MEM-EWR";2011-12-01 19:10:00;;;2011-12-01 22:40:00;;
"airtravelcenter";"UA-1724-IAH-SNA";2011-12-01 09:00:00;;;2011-12-01 10:43:00;;
